Name,Join_Count,TARGET_FID,Geographic_Identifier___FIPS_Code,Area_of_Land__Square_Meters_,Area_of_Water__Square_Meters_,State,County,total_pop,Total_population_5_years_and_over___Margin_of_Error,pop_eng_only,Population_age_5__who_speaks_only_English___Margin_of_Error,pop_spanish,Population_age_5__who_speaks_Spanish_at_home___Margin_of_Error,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_very_well,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_less_than_very_well___Margin_of_Error,pop_french,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home___Margin_of_Error,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_very_well,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_less_than_very_well___Margin_of_Error,pop_german,Population_age_5__who_speaks_German_or_other_West_Germanic_languages___Margin_of_Error,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_very_well,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_less_than_very_well___Margin_of_Error,pop_slavic,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages___Margin_of_Error,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_very_well,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_less_than_very_well___Margin_of_Error,pop_indo_european,Population_age_5__who_speaks_other_Indo_European_languages___Margin_of_Error,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_very_well,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_less_than_very_well___Margin_of_Error,pop_korean,Population_age_5__who_speaks_Korean___Margin_of_Error,Population_age_5__who_speaks_Korean_and_speaks_English_very_well,Population_age_5__who_speaks_Korean_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Korean_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Korean_and_speaks_English_less_than_very_well___Margin_of_Error,pop_chinese,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese____Margin_of_Error,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_very_well,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_less_than_very_well___Margin_of_Error,pop_vietnamese,Population_age_5__who_speaks_Vietnamese___Margin_of_Error,Population_age_5__who_speaks_Vietnamese_and_speaks_English_very_well,Population_age_5__who_speaks_Vietnamese_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Vietnamese_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Vietnamese_and_speaks_English_less_than_very_well___Margin_of_Error,pop_tagalog,Population_age_5__who_speaks_Tagalog__incl__Filipino____Margin_of_Error,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_very_well,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_less_than_very_well___Margin_of_Error,pop_asian_others,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages___Margin_of_Error,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_very_well,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_less_than_very_well___Margin_of_Error,pop_arabic,Population_age_5__who_speaks_Arabic___Margin_of_Error,Population_age_5__who_speaks_Arabic_and_speaks_English_very_well,Population_age_5__who_speaks_Arabic_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_Arabic_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_Arabic_and_speaks_English_less_than_very_well___Margin_of_Error,pop_unspecified,Population_age_5__who_speaks_other_and_unspecified_languages___Margin_of_Error,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_very_well,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_very_well___Margin_of_Error,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_less_than_very_well,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_less_than_very_well___Margin_of_Error,per_eng_only,Percent_of_population_age_5__who_speaks_English_only___Margin_of_Error,pop_eng_limited_ability,Population_age_5___who_have_limited_English_ability___Margin_of_Error,per_eng_limited_ability,Percent_of_population_age_5___who_have_limited_English_ability___Margin_of_Error,pop_bilingual_eng_another,Population_age_5__who_are_bilingual_in_English_and_any_other_language___Margin_of_Error,per_bilingual_eng_another,Percent_of_population_age_5__who_are_bilingual_in_English_and_any_other_language___Margin_of_Error,object_id,Join_Count_1,TARGET_FID_1,Name_1,geographic_identifier_FIPS,area_land,area_water,State_1,County_1,Total_population_5_years_and_over,Total_population_5_years_and_over___Margin_of_Error_1,Population_age_5__who_speaks_only_English,Population_age_5__who_speaks_only_English___Margin_of_Error_1,Population_age_5__who_speaks_Spanish_at_home,Population_age_5__who_speaks_Spanish_at_home___Margin_of_Error_1,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_very_well_1,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Spanish_at_home_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home___Margin_of_Error_1,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_very_well_1,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_French__Haitian__or_Cajun_at_home_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_German_or_other_West_Germanic_languages,Population_age_5__who_speaks_German_or_other_West_Germanic_languages___Margin_of_Error_1,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_very_well_1,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_German_or_other_West_Germanic_languages_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages___Margin_of_Error_1,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_very_well_1,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Russian__Polish__or_other_Slavic_languages_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_other_Indo_European_languages,Population_age_5__who_speaks_other_Indo_European_languages___Margin_of_Error_1,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_very_well_1,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_other_Indo_European_languages_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Korean,Population_age_5__who_speaks_Korean___Margin_of_Error_1,Population_age_5__who_speaks_Korean_and_speaks_English_very_well_1,Population_age_5__who_speaks_Korean_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Korean_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Korean_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese_,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese____Margin_of_Error_1,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_very_well_1,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Chinese__incl__Mandarin__Cantonese__and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Vietnamese,Population_age_5__who_speaks_Vietnamese___Margin_of_Error_1,Population_age_5__who_speaks_Vietnamese_and_speaks_English_very_well_1,Population_age_5__who_speaks_Vietnamese_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Vietnamese_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Vietnamese_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Tagalog__incl__Filipino_,Population_age_5__who_speaks_Tagalog__incl__Filipino____Margin_of_Error_1,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_very_well_1,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Tagalog__incl__Filipino__and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages___Margin_of_Error_1,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_very_well_1,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_other_Asian_and_Pacific_Island_languages_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Arabic,Population_age_5__who_speaks_Arabic___Margin_of_Error_1,Population_age_5__who_speaks_Arabic_and_speaks_English_very_well_1,Population_age_5__who_speaks_Arabic_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_Arabic_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_Arabic_and_speaks_English_less_than_very_well___Margin_of_Error_1,Population_age_5__who_speaks_other_and_unspecified_languages,Population_age_5__who_speaks_other_and_unspecified_languages___Margin_of_Error_1,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_very_well_1,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_very_well___Margin_of_Error_1,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_less_than_very_well_1,Population_age_5__who_speaks_other_and_unspecified_languages_and_speaks_English_less_than_very_well___Margin_of_Error_1,Percent_of_population_age_5__who_speaks_English_only,Percent_of_population_age_5__who_speaks_English_only___Margin_of_Error_1,Population_age_5___who_have_limited_English_ability,Population_age_5___who_have_limited_English_ability___Margin_of_Error_1,Percent_of_population_age_5___who_have_limited_English_ability,Percent_of_population_age_5___who_have_limited_English_ability___Margin_of_Error_1,Population_age_5__who_are_bilingual_in_English_and_any_other_language,Population_age_5__who_are_bilingual_in_English_and_any_other_language___Margin_of_Error_1,Percent_of_population_age_5__who_are_bilingual_in_English_and_any_other_language,Percent_of_population_age_5__who_are_bilingual_in_English_and_any_other_language___Margin_of_Error_1,school_district,Shape_Length,Shape_Area,Shape_Length_1,Shape_Area_1
Census Tract 238,1,70159,36005023800,339546.000000000000000,0.000000000000000,New York,Bronx County,2269,361.000000000000000,572,175.000000000000000,1178,293.000000000000000,751,222.000000000000000,427,141.000000000000000,16,18.000000000000000,11,18.000000000000000,5,8.000000000000000,8,14.000000000000000,0,13.000000000000000,8,14.000000000000000,22,44.000000000000000,22,44.000000000000000,0,13.000000000000000,167,104.000000000000000,112,89.000000000000000,55,54.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,13,,,,,,5,8.000000000000000,5,8.000000000000000,0,13.000000000000000,281,183.000000000000000,150,102.000000000000000,131,96.000000000000000,7,10.000000000000000,7,10.000000000000000,0,13.000000000000000,25.199999999999999,6.587730605185559,632,183,27.899999999999999,6.738641090508330,1065,266,46.899999999999999,9.036992938803014,178,,,,36005023800,339546.000000000000000,0.000000000000000,,,2269,,572,,1178,,,,,,16,,,,,,8,,,,,,22,,,,,,167,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,5,,,,,,281,,,,,,7,,,,,,25.199999999999999,,632,,27.899999999999999,,1065,,46.899999999999999,,11,122824.915620315514388,63948382.841990180313587,,
Census Tract 239,1,70160,36005023900,178487.000000000000000,0.000000000000000,New York,Bronx County,8119,1449.000000000000000,1990,577.000000000000000,5532,1523.000000000000000,1912,809.000000000000000,3620,1221.000000000000000,87,141.000000000000000,0,19.000000000000000,87,141.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,,,,,,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,,,,,,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,510,502.000000000000000,347,450.000000000000000,163,257.000000000000000,24.500000000000000,5.601002229997778,3870,1257,47.700000000000003,12.935619769582534,2259,928,27.800000000000001,10.294967320918323,179,,,,36005023900,178487.000000000000000,0.000000000000000,,,8119,,1990,,5532,,,,,,87,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,510,,,,,,24.500000000000000,,3870,,47.700000000000003,,2259,,27.800000000000001,,10,38311.211119726489414,45962092.429171726107597,,
Census Tract 240,3,70161,36005024000,239779.000000000000000,0.000000000000000,New York,Bronx County,4001,724.000000000000000,1874,440.000000000000000,1819,697.000000000000000,1118,578.000000000000000,701,425.000000000000000,33,37.000000000000000,8,19.000000000000000,25,30.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,15,25.000000000000000,15,25.000000000000000,0,13.000000000000000,125,138.000000000000000,13,22.000000000000000,112,128.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,7,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,16,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,20,32.000000000000000,20,32.000000000000000,0,13.000000000000000,92,79.000000000000000,61,63.000000000000000,31,35.000000000000000,46.799999999999997,7.007391068972369,883,448,22.100000000000001,10.460814431879459,1244,584,31.100000000000001,13.468420847176560,180,,,,36005024000,239779.000000000000000,0.000000000000000,,,4001,,1874,,1819,,,,,,33,,,,,,0,,,,,,15,,,,,,125,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,20,,,,,,92,,,,,,46.799999999999997,,883,,22.100000000000001,,1244,,31.100000000000001,,12,19626.235113582333724,11223879.643251843750477,,
Census Tract 241,2,70162,36005024100,134661.000000000000000,0.000000000000000,New York,Bronx County,5848,949.000000000000000,1635,722.000000000000000,3643,1026.000000000000000,1909,621.000000000000000,1734,566.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,137,231.000000000000000,77,131.000000000000000,60,101.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,,,,,,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,,,,,,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,433,333.000000000000000,260,207.000000000000000,173,190.000000000000000,28.000000000000000,11.482238579267744,1967,608,33.600000000000001,8.848666314237143,2246,670,38.399999999999999,9.613369883974327,181,,,,36005024100,134661.000000000000000,0.000000000000000,,,5848,,1635,,3643,,,,,,0,,,,,,0,,,,,,0,,,,,,137,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,433,,,,,,28.000000000000000,,1967,,33.600000000000001,,2246,,38.399999999999999,,9,17920.408667786927253,13482250.588580898940563,,
Census Tract 243,2,70163,36005024300,150432.000000000000000,0.000000000000000,New York,Bronx County,4121,755.000000000000000,1627,415.000000000000000,2357,659.000000000000000,1017,473.000000000000000,1340,303.000000000000000,68,92.000000000000000,68,92.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,69,79.000000000000000,50,57.000000000000000,19,22.000000000000000,39.500000000000000,7.006674241608077,1359,307,33.000000000000000,4.358299962334303,1135,487,27.500000000000000,10.686102953522727,182,,,,36005024300,150432.000000000000000,0.000000000000000,,,4121,,1627,,2357,,,,,,68,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,69,,,,,,39.500000000000000,,1359,,33.000000000000000,,1135,,27.500000000000000,,9,17920.408667786927253,13482250.588580898940563,,
Census Tract 244,1,70164,36005024400,175718.000000000000000,0.000000000000000,New York,Bronx County,2109,332.000000000000000,1055,289.000000000000000,566,223.000000000000000,381,108.000000000000000,185,181.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,446,178.000000000000000,216,132.000000000000000,230,120.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,23,,,,,,19,26.000000000000000,8,12.000000000000000,11,15.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,50.000000000000000,11.214508222915336,449,224,21.300000000000001,10.078523346924376,605,175,28.699999999999999,6.961324271820683,183,,,,36005024400,175718.000000000000000,0.000000000000000,,,2109,,1055,,566,,,,,,0,,,,,,0,,,,,,0,,,,,,446,,,,,,0,,,,,,,,,,,,19,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,50.000000000000000,,449,,21.300000000000001,,605,,28.699999999999999,,11,122824.915620315514388,63948382.841990180313587,,
Census Tract 245.01,2,70165,36005024501,113064.000000000000000,0.000000000000000,New York,Bronx County,4705,583.000000000000000,1663,669.000000000000000,2677,627.000000000000000,1026,315.000000000000000,1651,460.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,,,,,,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,0,,,,,,0,19.000000000000000,0,19.000000000000000,0,19.000000000000000,199,152.000000000000000,143,109.000000000000000,56,43.000000000000000,166,161.000000000000000,86,94.000000000000000,80,85.000000000000000,35.299999999999997,13.527603265272564,1787,473,38.000000000000000,8.883515631812108,1255,351,26.699999999999999,6.688027373839078,184,,,,36005024501,113064.000000000000000,0.000000000000000,,,4705,,1663,,2677,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,199,,,,,,166,,,,,,35.299999999999997,,1787,,38.000000000000000,,1255,,26.699999999999999,,9,17920.408667786927253,13482250.588580898940563,,
Census Tract 245.02,1,70166,36005024502,100154.000000000000000,0.000000000000000,New York,Bronx County,3723,696.000000000000000,884,306.000000000000000,2640,762.000000000000000,1359,382.000000000000000,1281,594.000000000000000,39,48.000000000000000,39,48.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,160,200.000000000000000,93,116.000000000000000,67,86.000000000000000,23.699999999999999,6.917445244087014,1348,602,36.200000000000003,14.684823841530493,1491,404,40.000000000000000,7.854992805611385,185,,,,36005024502,100154.000000000000000,0.000000000000000,,,3723,,884,,2640,,,,,,39,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,160,,,,,,23.699999999999999,,1348,,36.200000000000003,,1491,,40.000000000000000,,10,38311.211119726489414,45962092.429171726107597,,
Census Tract 246,1,70167,36005024600,152436.000000000000000,0.000000000000000,New York,Bronx County,1990,282.000000000000000,588,185.000000000000000,715,281.000000000000000,485,224.000000000000000,230,114.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,20,18.000000000000000,13,16.000000000000000,7,8.000000000000000,495,258.000000000000000,239,123.000000000000000,256,154.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,12,,,,,,70,97.000000000000000,22,31.000000000000000,48,66.000000000000000,77,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,13,21.000000000000000,0,13.000000000000000,13,21.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,29.500000000000000,8.300133603109421,616,221,31.000000000000000,10.202493396331977,786,262,39.500000000000000,11.916844269653483,186,,,,36005024600,152436.000000000000000,0.000000000000000,,,1990,,588,,715,,,,,,0,,,,,,0,,,,,,20,,,,,,495,,,,,,0,,,,,,,,,,,,70,,,,,,,,,,,,0,,,,,,13,,,,,,0,,,,,,29.500000000000000,,616,,31.000000000000000,,786,,39.500000000000000,,11,122824.915620315514388,63948382.841990180313587,,
Census Tract 247,2,70168,36005024700,151474.000000000000000,0.000000000000000,New York,Bronx County,1710,299.000000000000000,737,160.000000000000000,476,251.000000000000000,125,86.000000000000000,351,269.000000000000000,71,76.000000000000000,48,49.000000000000000,23,37.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,138,199.000000000000000,33,50.000000000000000,105,152.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,288,202.000000000000000,206,136.000000000000000,82,85.000000000000000,43.100000000000001,5.545769004186107,561,325,32.799999999999997,18.119481436093633,412,179,24.100000000000001,9.582665363683942,187,,,,36005024700,151474.000000000000000,0.000000000000000,,,1710,,737,,476,,,,,,71,,,,,,0,,,,,,0,,,,,,138,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,288,,,,,,43.100000000000001,,561,,32.799999999999997,,412,,24.100000000000001,,9,17920.408667786927253,13482250.588580898940563,,
Census Tract 248,1,70169,36005024800,277911.000000000000000,0.000000000000000,New York,Bronx County,3504,592.000000000000000,1494,347.000000000000000,1089,503.000000000000000,669,423.000000000000000,420,251.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,26,29.000000000000000,8,13.000000000000000,18,20.000000000000000,542,265.000000000000000,352,168.000000000000000,190,116.000000000000000,16,20.000000000000000,0,13.000000000000000,16,20.000000000000000,100,,,,,,157,153.000000000000000,34,36.000000000000000,123,143.000000000000000,40,,,,,,34,42.000000000000000,24,39.000000000000000,10,16.000000000000000,6,12.000000000000000,6,12.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,42.600000000000001,6.795456758912845,828,324,23.600000000000001,8.340302535248417,1182,465,33.700000000000003,11.984448144453779,188,,,,36005024800,277911.000000000000000,0.000000000000000,,,3504,,1494,,1089,,,,,,0,,,,,,0,,,,,,26,,,,,,542,,,,,,16,,,,,,,,,,,,157,,,,,,,,,,,,34,,,,,,6,,,,,,0,,,,,,42.600000000000001,,828,,23.600000000000001,,1182,,33.700000000000003,,11,122824.915620315514388,63948382.841990180313587,,
Census Tract 249,1,70170,36005024900,174193.000000000000000,0.000000000000000,New York,Bronx County,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,,,,,,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,0,13.000000000000000,,,0,45,,,0,45,,,189,,,,36005024900,174193.000000000000000,0.000000000000000,,,0,,0,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,0,,,,,,0,,,,,,,,0,,,,0,,,,10,38311.211119726489414,45962092.429171726107597,,
